,EBDD Normal Predicted Beta,EBDD Probabilistic Predicted Beta,EBDD Calculated Beta,EBDD Norms,Kannan Normal Predicted Beta,Kannan Prob Predicted Beta,Kannan Calculated Beta,Kannan Norms,Times
0,23.438105115184456,27.7810470506674,41,1.20442333050494,28.52456530809409,30.0647625631424,28,0.8742187499999998,75.51964664459229
1,22.032869897785567,26.9702638896460,35,1.35043698476460,28.54189031489699,30.0727849741773,26,0.8746093749999998,86.26662993431091
2,22.282548453545903,27.1110972169834,30,1.67172197509169,38.93626915559636,36.1287802930970,43,1.1773437499999997,98.50594019889832
3,21.978040233675557,26.9397378742894,35,1.48160322724851,28.714713956356828,30.1529709669652,37,0.8785156249999998,90.32938051223755
4,22.228885253465364,27.0807554493874,43,1.58950048428639,31.41648840928122,31.5002240896272,35,0.9445312499999998,96.17181539535522
5,22.034249365492457,26.9710396302811,28,1.43860293365287,29.140151853583564,30.3531373325709,36,0.8882812499999998,85.61646604537964
6,21.665095717823018,26.7687075911282,48,2.03276431329510,40.015971719089436,36.8907643723216,39,1.2167968749999998,131.1829650402069
7,22.5775843562249,27.2786254581330,47,1.89672102993129,43.94389245099556,39.8665762264026,41,1.3742187499999998,123.97934627532959
8,22.319972755888987,27.1322808943899,36,1.44717992644814,31.729178632559595,31.6674871963369,25,0.9527343749999998,81.374267578125
9,22.52524194288724,27.2488162936117,30,1.54980663753224,36.496651854412086,34.4910715546536,33,1.0937499999999998,91.2183096408844
10,21.237772974784143,26.5372088185394,37,1.20738995965462,24.424833048451443,28.3807496550084,25,0.7929687499999999,83.46027040481567
11,23.749528679913897,27.9670369988690,45,1.80876197325992,44.66566018912106,40.4419254722591,46,1.4054687499999998,119.0224015712738
12,22.342245622013774,27.1448974376715,33,1.56298589534117,33.05619639036504,32.4008937607582,39,0.9890624999999998,84.05438685417175
13,20.646953364059726,26.2259066983137,24,1.10409363307468,18.411433096475687,25.2492791805984,27,0.6472656249999998,73.76876378059387
14,22.994544722972915,27.5188592571077,41,1.66419874147766,34.227534678869795,33.0839644196481,40,1.023046875,93.56521010398865
15,22.00732413893335,26.9559030160606,37,1.10334613671512,20.020543087029928,25.9050441810860,21,0.6769531249999999,81.50487804412842
16,21.69719024734012,26.7861892812712,39,1.48299793170915,26.396645926584963,29.2183854370453,27,0.8332031249999998,81.36459350585938
17,22.289525577711224,27.1150450842895,41,1.54483868397818,33.64125859265354,32.7396126805419,43,1.0058593749999998,104.35556507110596
18,23.094895526840887,27.5778595716559,36,1.39097836478737,30.201982993833763,30.8728096106503,32,0.9136718749999998,86.44832229614258
19,23.053123146344802,27.5532565964271,37,1.30018945827308,30.04441619778645,30.7931057132449,35,0.9097656249999998,94.86883807182312
20,23.12535958191978,27.5958195506844,31,1.66425387029489,34.78749922676818,33.4204548668939,31,1.0398437499999997,80.9852089881897
21,23.15368745038932,27.6125332923740,36,1.19179809547914,27.79504504277506,29.7424676915292,26,0.8585937499999998,83.62007522583008
22,22.90164896320034,27.4653103120361,42,1.67597778140401,35.307898674582475,33.7394760578710,39,1.0558593749999998,96.12393450737
23,23.191435744439765,27.6348248901029,28,1.20292676136728,28.68021098871397,30.1369392805854,26,0.8777343749999998,75.52200889587402
24,22.891106671080955,27.4592415402940,43,1.76598182367832,38.97986831748015,36.1590984343328,40,1.1789062499999998,97.39085531234741
25,22.86136186527464,27.4421276956488,36,1.39904368053854,26.73411804072707,29.3396255864402,35,0.8390624999999998,89.93551063537598
26,23.275127810318434,27.6843281963326,33,1.49527308282684,36.67604306727285,34.6066630576772,38,1.0996093749999998,95.32804894447327
27,22.91026749391389,27.4702728984669,28,1.26703333841260,28.5765166881229,30.0888275707201,34,0.8753906249999999,84.0052444934845
28,23.626706584011018,27.8934999732964,31,1.40026319454967,31.5359275128276,31.5645348302229,26,0.9476562499999999,75.56616473197937
29,23.635597327899845,27.8988150349189,40,1.57010003699764,38.04071272053178,35.5120317009727,40,1.1457031249999998,92.58439111709595
30,23.217244172886026,27.6500785789813,42,1.51138669582537,37.29838330255793,35.0137740408677,45,1.1203124999999998,102.44162774085999
31,23.27936527176032,27.6868375783016,34,1.48106798338841,33.179469220247704,32.4726570524376,41,0.9925781249999999,90.46464610099792
32,23.60054421444892,27.8778669037820,37,1.16769186037257,24.2929217142667,28.2990343650778,22,0.7890624999999999,79.74743294715881
33,22.92979070653133,27.4815185959177,43,1.87118227988543,38.78321518826071,36.0225801746299,41,1.1718749999999998,103.55635809898376
34,22.196565325708768,27.0625006003536,46,1.80652767919335,42.39106865533306,38.6546961302331,39,1.3093749999999997,110.08511471748352
35,22.162360006161613,27.0431965566923,38,1.35117380703448,25.747656512430254,28.9915990393355,27,0.8222656249999999,82.04624629020691
36,21.365079747659397,26.6059323758794,34,1.70083186744446,36.48465815127823,34.4833597819350,37,1.093359375,87.01961350440979
37,23.606363935493633,27.8813434779113,34,1.99984572063167,41.06175289672814,37.6548214954897,45,1.2566406249999997,99.35489463806152
38,22.716381360674248,27.3589028862897,40,1.60426709885223,33.64125883262312,32.7396128199990,32,1.0058593749999998,88.71231198310852
39,22.966214079421114,27.5025144707756,36,1.66571701269885,37.1013724056237,34.8834216338132,44,1.1136718749999999,97.73739767074585
40,22.318521641838483,27.1314591438462,44,1.82991223395962,36.448651843619174,34.4602206617793,45,1.0921874999999999,109.1689441204071
41,22.238159347490434,27.0859962805352,39,1.35048126136860,27.275039574699065,29.5412977684805,17,0.8488281249999998,78.88898229598999
42,22.4956532442413,27.2319822201377,37,1.11218757476490,25.287978951000007,28.8366061741941,31,0.8148437499999999,85.22056198120117
43,22.429099752775077,27.1941618435206,39,1.94193753752666,39.66726930205533,36.6426385419750,38,1.2039062499999997,93.28249716758728
44,22.88047415978939,27.4531225316327,44,1.49601692919333,33.762476665062806,32.8101546009304,35,1.009375,97.26573991775513
45,21.806025311160845,26.8455705355534,35,1.35448263451997,27.483756630502594,29.6218271457810,40,0.8527343749999998,92.65269804000854
46,23.277703012540506,27.6858531712073,45,1.63663616502339,33.66823256464507,32.7552932547432,38,1.0066406249999997,104.0760931968689
47,23.62194133532988,27.8906517325912,41,1.69427767563650,37.905181355399954,35.4204415704975,42,1.1410156249999999,101.73521518707275
48,21.61513851390162,26.7415227206646,39,1.49498345950789,29.850014995106246,30.6963810665299,33,0.9050781249999998,85.08538627624512
49,21.61193616290977,26.7397812185447,39,1.64813673720687,31.28164642954726,31.4289594916328,42,0.9410156249999998,93.8915843963623
50,23.621071908460653,27.8901321057916,36,1.45901424496907,33.46541598027462,32.6376267284610,41,1.0007812499999997,95.96069145202637
51,21.912679230713607,26.9039113112535,31,1.39708381503959,30.170523437050623,30.8568736323848,31,0.9128906249999998,80.5760109424591
52,21.60516773221624,26.7361008467923,36,1.52967152300414,31.93614656447403,31.7782467007251,35,0.9582031249999998,90.6851875782013
53,22.507632927193715,27.2387964317457,25,1.27048687070732,31.69951455037309,31.6516546943407,35,0.9519531249999998,78.97377967834473
54,22.447008094667318,27.2043325928822,43,1.44726879143974,32.03827475049361,31.8335817414790,30,0.9609374999999998,91.42508864402771
55,22.26164056209325,27.0992709312796,27,1.39724388585944,31.714349631788306,31.6595712406537,30,0.9523437499999998,79.30337738990784
56,23.09173542004306,27.5759973795776,29,1.27101665878491,29.140151791686417,30.3531373028631,33,0.8882812499999998,82.91790819168091
57,21.976191061840314,26.9387235124708,41,1.46366902098447,37.019908544869814,34.8296825466442,36,1.1109375,100.3751494884491
58,22.879600680024208,27.4526199199606,33,1.40147912173342,35.97685473580594,34.1588584656952,44,1.0769531249999997,95.62494087219238
59,22.108350527944776,27.0127487382536,27,1.72968217108672,37.04320457896353,34.8450404860269,38,1.1117187499999999,83.68447685241699
60,22.856233435712188,27.4391783723833,36,1.54154909952570,32.324250224503,31.9915141791737,42,0.9687499999999998,92.83268547058105
61,21.819415456681963,26.8528869404161,39,1.55794642273361,35.74298731618885,34.0108892963895,40,1.0695312499999998,98.86129570007324
62,23.246096676814997,27.6671439057603,39,1.38134908788788,26.82371231969801,29.3719263445013,31,0.8406249999999998,92.10378623008728
63,22.28784229837288,27.1140925724641,29,1.50587601363387,32.72076502911732,32.2121824900866,36,0.9796874999999998,82.9488537311554
64,23.493423514045002,27.8139717287842,34,1.12221984748578,25.19067118589927,28.8041437223626,29,0.8132812499999998,91.9531180858612
65,22.51569278618409,27.2433821106505,33,0.975917720295058,20.978181879956203,26.3972710512593,24,0.6996093749999999,79.96206665039062
66,22.72437458268084,27.3634831103763,23,1.43307717137830,34.04323510499218,32.9745422195426,37,1.0175781249999998,81.66323637962341
67,22.482378731957265,27.2244338122097,37,1.16744712759214,25.84390220694814,29.0240348687365,23,0.8238281249999998,82.89499807357788
68,23.210103799283598,27.6458573124179,44,1.76812938187010,40.49182527547505,37.2368316520886,38,1.2347656249999999,99.89949297904968
69,23.008044680629514,27.5267372351364,36,1.42644695829250,34.99355180704764,33.5450838453723,35,1.0460937499999998,100.00955057144165
70,20.815840771017807,26.3131336371297,42,1.76158394620444,37.88248387407617,35.4051665366489,29,1.1402343749999997,101.68900561332703
71,23.37545138160994,27.7438152792203,39,1.47686571803700,35.0189051917508,33.5606507821710,37,1.0468749999999998,91.8543074131012
72,23.16029015006319,27.6164307764495,25,1.00422393691277,21.525231001238378,26.6926794529808,25,0.7132812499999999,72.1873550415039
73,21.26101659099574,26.5497410135223,30,1.53714171374526,28.6974666485971,30.1449556208515,37,0.8781249999999998,84.95273852348328
74,21.722588035640225,26.8000327563709,41,1.63923179694629,35.107121405486374,33.6151137340357,29,1.0496093749999997,88.22666621208191
75,21.353211110784105,26.5995166763008,38,1.54620264461403,33.09733630942622,32.4254736799802,33,0.9902343749999998,90.20265173912048
76,22.574466389910214,27.2768487044805,42,1.56886551663024,34.528184041557296,33.2644375407801,28,1.0320312499999997,88.50974678993225
77,24.015600563643723,28.1272965195289,37,1.46817647223139,34.72285339614174,33.3814741794343,35,1.0378906249999997,89.09400820732117
78,22.44451992062869,27.2029192096124,41,1.51188333541654,33.001268089898524,32.3694711463079,37,0.9874999999999998,94.94747352600098
79,22.231463866609555,27.0822125157127,42,1.39513144942288,29.686113650890977,30.6166794387195,40,0.9011718749999998,99.25732231140137
80,22.543839677201678,27.2594034162795,31,1.63163557723607,35.08194008579587,33.5995561350906,39,1.0488281249999998,88.10389590263367
81,23.334427241456563,27.7194706171596,35,1.32448017335046,33.30230641013801,32.5433917195285,32,0.9960937499999998,83.71650862693787
82,21.462231101516096,26.6585159524858,37,1.66894637094711,37.14783368315636,34.9141131123225,34,1.1152343749999998,88.63434553146362
83,23.31144712406727,27.7058453671797,38,1.50224727941423,34.03003289338395,32.9667210245091,25,1.0171875,85.76465463638306
84,22.162143097349247,27.0430741939970,39,1.29544752522838,29.35616760665819,30.4570510792577,21,0.8933593749999998,94.45396304130554
85,22.76805169585939,27.3885275953127,39,1.42270605590323,31.146299371358495,31.3576371325710,39,0.9374999999999999,94.0789692401886
86,22.449464234969035,27.2057278637612,40,1.65329160496947,36.31629703874773,34.3753242825575,40,1.0878906249999998,100.07322764396667
87,21.954455013970676,26.9268035761423,34,1.46973087673499,32.66439188776328,32.1806908589860,36,0.9781249999999998,86.82594609260559
88,23.80297958821881,27.9991146729522,32,0.969352885867494,23.480394310808357,27.8062125583615,24,0.7656249999999999,79.04505586624146
89,21.449791591945555,26.6517762846291,36,1.45823695296920,33.23411746613315,32.5041009471162,34,0.9941406249999998,85.69716835021973
90,21.793243775552728,26.8385888536648,40,1.54158015551309,34.761655594540315,33.4048645804415,32,1.0390624999999998,95.61193251609802
91,21.867974438712526,26.8794392727037,44,1.87134650050984,38.09670608152456,35.5501637114045,23,1.1476562499999998,91.74685049057007
92,22.37065901639707,27.1610022675022,46,1.62133555334856,34.18812472199161,33.0605283816816,32,1.0218749999999999,105.23993992805481
93,23.82359777953709,28.0115005119330,31,1.39160799645668,32.73484437581924,32.2200537254538,25,0.9800781249999998,76.71468830108643
94,22.71383906581482,27.3574463175389,38,1.28604032930281,28.176433319814212,29.9041750460484,35,0.8664062499999998,98.56324481964111
95,22.706564164671004,27.3532788092917,40,1.77478126765897,34.42390829569505,33.2010451105411,39,1.02890625,94.33046889305115
96,21.031587530005538,26.4255109353785,40,1.59323679899853,36.48465813346457,34.4833597704826,42,1.093359375,99.52962923049927
97,22.819458354493182,27.4180408893547,35,1.84140874555948,40.94055375376022,37.5654546763171,43,1.2519531249999998,100.47649192810059
98,21.919202719225066,26.9074845443941,38,1.75012628665741,38.61843425215348,35.9076940925935,38,1.1660156249999998,93.96312093734741
99,22.11688686311395,27.0175584177105,41,1.55870485874723,30.6706728818515,31.1115497018841,37,0.9253906249999998,95.05924272537231
